id1	first1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	first2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0000176-ara1.mARkdown.ms395	true	945877357081619168	6	108	29	584	1569	300	حاصر شكل- التركي احد الاتراك الواصلين م----------ن العراق الي الشام ثغر عكا واخذه بالسيف وكان فيه- اولاد امير الجيوش بدر-------- واهله وحرمه فاحسن اليهم واكرمهم وقتل والي عكا ثم سار منها فنزل علي طبر---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ية واخذها وف-------------------------------------------------------------------------------------يها مات الخليفة القاءم بامر الله ببغداد--- يوم الخميس ثالث عشر شعبان وله من -----------------------------------------------------الخ-----------------------------------------------------------------لاف-ة اربع- واربعون سنة وتسعة اشهر وايام وجلس-- بعده ابن ابنه ابو القاسم عبد الله ابن ذخيرة الدين ولقب---------- بالمقتدي وفيها اعيدت الخطبة للمستنصر بمكة بعد ان خطب فيها للقاءم بامر الله العباسي اربع سنين وفيها قتل امير الجيوش كثيرا من جند مصر وغيرهم ممن يومي اليه بفساد سنة ثمان وستين واربعماءة فيها	395	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms023	false	5375874187755453396	46	199	239	1095	1608	300	حاصر شكلي التركي احد الاتراك الواصلين الي الشام من العراق---------- ثغر عكا واخذه بالسيف وكان بعكا اولاد امير الجيوش بدر الجمالي واهله وحرمه فاحسن اليهم واكرمهم وقتل والي عكا ثم سار عنها ا-----لي طبرية فيها خرج امير الجيوش بدر الي الوجه البحري وقاتل عرب لواتة وهزمهم وقتل مقدمهم سليم الاتي وولده واستصفي مالهما ثم توجه الي دمياط واصلح شانه وقتل جماعة من المفسدين احرقهم واصلح البر الشرق ثم عذا الي البر الغربي فاصلعه وقتل جماعة من الملحية واتباعهم بالاسكندرية وكان اقام عليها اياما يحاصرها ففتحها عنوة وقتل جماعة وعفا عن اهل البلد وفيها مات الخليفة القاءم---------- ببغداد في يوم الخميس ثالث عشر شعبان ومولده في ثامن عشر ذي القعدة سنة احدي وتسعين وثلاثماءة وولي الخلافة في حادي عشر ذي الحجة سنة اثنتين وعشرين واربعماءة فكانت مدة خلافته اربعا واربعين سنة وتسعة اشهر واياما وتولي بعده ابن ابنه ابو القاسم عبد الله -بن ذخيرة الدين بن القاءم ونعت بالمقتدي ------------------------------------------------------------------------------------------------------------------------------------------------------سنة ثمان وستين واربعماءة فيها	23	-2682575050765891394	350	559.0	284	1032	33.914730072021484	51	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms396	true	-1679923775352920702	104	300	591	1603	1603	300	الواقعة اخر الوقاءع التي قطع فيها دابر المفسدين وخمدت جمرتهم وفيها جمع اطسز صاحب دمشق العساكر وسار يريد تملك الديار المصرية -------------------------------------------------وازالة الدولة الفاطمية منها واقامة الدعوة العباسية كما فعل في بلاد الشام وكان اكثر الاسباب الحاملة له علي ذلك ان ابن يلدكوش لما فر من امير الجيوش وصار الي بلاد الشام اتصل باطسز وقدم ا------ليه ستين حبة لءلء مدحرج زنة كل حبة منها ينيف علي مثقال وحجر ياقوت زنته سبعة عشر مثقالا وتحفا كثيرة---- مما كان قد وصل الي ابيه من خزاءن المستنصر في سني الشدة واغراه باهل مصر وحثه علي قصد البلاد وهونها عنده فقوي طمعه وسار وقد حصل في قوة بمن صار اليه من عساكر مصر ومن انضاف اليه من اهل الشام وكان امير الجيوش ببلا--د الصعيد قد انتهي الي بلاد اسوان فوصل الخبر-------------------------- بمسير اطسز الي مصر فكتب بذلك الي امير الجيوش وكان عند موافاة الخبر اليه في شغل عن ذلك فقدم اطسز الي اطراف مصر في جمادي الاولي وقد اشار عليه ابن يلدكوش بالا تشتغل بالقاهرة----- ولكن تملك الريف وقال له اذا ملكت الريف فقد ملكت مصر فاقام----- بالريف---- جمادي الاولي و-جمادي الاخرة وبعض رجب وامير الجيوش في اصلاح ال-صعيد وتدبير --اموره وقد حضر اليه اكثر اهل اسوان و----------------بدر بن حازم-	396	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms024	false	-3250404632809571717	109	253	603	1337	1576	300	الو-قعة اخر الوقاءع التي انصلح بها حال---------------------------------------------------------------------- الديار المصرية بقتل المفسدين من غرماتها وعساكرها وفيها هجم اتسزبزا ملك الروم علي ديار مصر من-------------------------------------- الشام و--------------------------------ذلك ان ابن بلدكوز لما --قدم امير الجيوش بمن معه من عساكر مصر التجا الي اتسز واهدي اليه ستين حبة لءلء مرجرج---- كل حبة زيادة عن زنة م-ثقال وحجر ياقوت زنته سبعة عشر مثقالا وتحفا اخري كانت مما اخذه ابوه---------- من خزاءن المستنصر وا-------------------------------------------------------------------------------------------------طمعه في ديا-ر مصر فحشد وسار الي- م---------صر هذا وامير الجيوش في بلاد الصعيد------------------------ فوصل الخبر الي مصر وكوتب امير الجيوش بمسير اتسز فحضر ا---------------------------------------------------ليه فوجده مشتغلا في ريف مصر وذلك ان ابن بلد كوز قال له ------------------------------لا تشتغل بالقاهرة ومصر ولكن------------------- اذا ملكت الريف فقد ملكت مصر فاقام اتسز في ريف مصر جمادي الاولي و جمادي الاخرة وبعض رجب وامير الجيوش ----يجمع العساكر ويدب-ر الامور- و---حضر اليه -كثير من اسءان وغيرها وحضر اليه بدر بن حازم	24	-2682575050765891394	408	440.5	320	1134	35.97883605957031	52	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms397	true	1926477304911110197	76	300	391	1532	1532	300	وقال له اخوه وابن يلدكوش لا يهولنك ما تسمع به من كثرتهم فانما هم سوقة واخلاط لو سمعوا صيحة لفروا عن اخرهم فاياك والرجوع عن هذا الملك قد--------- اشرفت علي اخذه ولم يبق الا تملكه واشار عليه شكل امير طبرية بموافقة القوم والدخول -----------الي مصر فتقرر الراي علي ملاقاة العساكر------- المصرية فلما كان يوم الثلاثاء لثمان بقين منه تلاقي الفريقان وتحاربا فكانت بينهما عدة وقاءع كانت الغلبة فيها للمصريين فانهزم اطسز وقتل اخوه وعد--ة من اصحابه وعاد في قليل ممن معه واقام بالرملة حتي تلاحقت به عساكره ثم رحل الي القدس ففتحها وقتل من فيها من المسلمين ولم يترك من استجار بالاقصي ثم سار الي دمشق فدخلها لعشر بقين من شعبان وقد احتو-ي امير الجيوش علي كثير مما -------كان معهم ورجع الي القاهرة مءيدا مظفرا وكان المتولي لكسرة اطسز بدر بن حازم ابن علي بن دغفل بن جراح فلما جلس امير الجيوش بدر الجمالي للهناء بنصرته قرا ابن لفتة احد القراء ولقد نصركم الله ببدر ولم يتم الاية يعني بدر بن حازم فبينا امير الجيوش بدر في ذلك اذ بلغه اجتماع عرب قيس وسليم وفزارة فخرج اليهم واوقع بهم واكثر من القتل فيهم وفر من بقي منهم الي برقة وفيها----------------------- سقط------------------------------- ابو الحسن طاهر بن احمد بن بابشاذ النحوي من سطح جامع عمرو بن العاص بمصر فمات في عشية اليوم الثالث من رجب وكان له علي الدولة الفاطمية في كل شهر ثلاثون دينارا وغلة-	397	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms025	false	927460200418070296	6	151	35	768	1545	300	وقال اخ---وه وابن بلدكوز لا يغرنك--------------- كثرتهم فانما هم سوقة و---------------صيحة واحدة تهزمهم فلا ترج-------ع عن هذا الملك العظيم الذي اشرفت علي اخذه وكان شكلي ا-----------------------مير طبرية قد حمل زوجة المامون اخي اتسز معه الي مصر ولذلك كان يلح علي اتسز في دخول البلاد المصرية فلما كان يوم الثلاثاء لثمان بقين من رجب------------------------------------------- كانت الوقعة بين الفريق-ين فانهزم اتسز وقتل اخوه وجماعة من اصحابه وفر بمفرده الي غزة ف--اقام بالرملة حتي لحقه من بقي من عسكره و--------------------------------------------------------------------------سار الي دمشق فدخلها لعشر بقين من شعبان و---استولي امير الجيوش ومن معه علي عامة ما كان مع--------------------------------------------- عسكر اتسز وفيها خرج------------------------------- علي امير الجيوش بدر---------------------------------------------------------------------------------------------------------------------------------------------- عرب قيس وسل-م وفزارة فخرج اليهم وقتلهم وطرد باقي---------------------------هم الي برقة وفي عشية اليوم الثالث من رجب سقط من سطح جامع عمرو بن العاص فمات ابو الحسن طاهر بن احمد بن بابشاذ النحوي و----------------------------------------------------------------كان له علي الخزانة بمصر في ال----شهر ثلاثون دينارا وغلة	25	-2682575050765891394	435	553.5	341	1233	35.27980422973633	64	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms398	true	2113829609680606454	1	237	7	1254	1609	300	ما يكتب في ديوان الانشاء فكان يعرض عليه جميع ما يكتب منه واذا حرره امر به فدفع لارباب-ه ثم انه تخلي عن الخدم السلطانية وانقطع للعبادة حتي مات وكان ابوه واعظا بمصر سنة سبعين واربعماءة فيها سير امير الجيوش عسكرا----------- مقدمه ناصر الدولة الجيوشي فانتهي الي دمشق واقام محاصرا لها مدة ثم ارتحل عنها وعاد بغير طاءل وفيها فوض لامير الجيوش قضاء القضاة وزيد في نعوته كافل قضاة المسلمين وهادي دعاة المءمنين وفيها وصل الي مكة من بغداد منبر كبير في شهر رمضان منقوش عليه بالذهب لا اله الا الله محمد رسول الله الامام المقتدي بامر الله امير المءمنين مما امر بعمله محمد بن محمد بن جهير فاتفق وصوله وقد اعيدت الخطبة للمستنصر فكسر المنبر المذكور واحرق ولم يكن بمصر في سنة احدي وسبعين كبير شء سنة اثنتين وسبعين واربعماءة فيها سير امير الجيوش عسكرا كبيرا فانتهي الي دمشق وحاصرها حتي اشرف علي اخذها فسير اطسز-- صاحب دمشق الي تاج الدولة تتش بن السلطان الب ارسلان وكان قد اقطعه اخوه ملكشاه الشام واخذ حلب بعد ما حاصرها حتي اشتد الجوع باهلها وملكها يستحثه علي نصرته وتقويته علي المصريين ويعده انه يسلم اليه ملك دمشق فاجابه الي سءاله وسار اليه ب--عسكره فبلغ ذلك عسكر امير الجيوش فارتحل وعاد الي مصر وقدم ت----------تش فملك دمشق ودبر علي اطسز وقتله---- بحيلة في ربيع الاول وجهز عس------------------كرا في اثر العسكر المصري فلم يدركه وفيها خرج ملك النوبة من بلاده وصار الي اسوان يريد زيادة كنيسة لهم بها فبعث--- والي قوص	398	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms025	false	927460200418070296	153	297	778	1532	1545	300	ما يخرج من ديوان الانشاء وكان لا يخرج--------------- منه شء الا بعد ان يقف عليه ويصعلحه ثم قطع علقه من الخدم السلطانية وتخلي- للعبادة حتي مات وكان ابوه واعظا بمصر سنة سبعين واربعماءة فيها ندب امير الجيوش عسكرا لدمشق وجعل مقدمه نصير الدولة الجي----------------------وشي فحاصر---ها عدة ايام ثم رجع وفي شعبان------------- فوض لامير الجيوش قضاء القضاة ونعت ب--------كافل قضاة المسلمين وهادي دعاة المءمنين س-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------نة اثنتين وسبعين واربعماءة فيها سير امير الجيوش عسكرا كبيرا ف-----حاصر دمشق حتي كاد ان ي---------اخذها فسير اتسز ا صاحب دمشق الي تاج الدولة تتش---------------------------------------------------------------------------------------------------------- يستحته علي نصرته ع--------لي المصريين وان------ يسلم --له ملك دمشق ف-----------------سار اليه في عسكره فسمع ذلك عسكر امير الجيوش فرجع ا-------لي مصر وقدم تاج الدولة لا لملك دمشق-------------- وقتل اتسز بحيلة في ربيع الاول وجهز خلف العسكر المصري عسكرا في اثره------------- فلم يذركه وفيها خرج ملك النوبة --------------الي اسوان ----لزيارة بعض كناءسها وسير اليه والي قوص	25	-2682575050765891394	559	794.5	441	1298	43.06625747680664	81	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms398	true	2113829609680606454	244	292	1291	1567	1609	300	امير الجيوش وافاض عليه النعم واتح-فه بالهدايا الجليلة فادرك--------ه اجله---- ومات قبل ان يعود- الي بلاده وفيها قطعت خطبة المستنصر من مكة واعيدت خطبة بني العباس سنة سبع وسبعين واربعماءة فيها خرج الاوحد بن امير الجيوش---- علي ابيه وانضم اليه جماعة من العسكر والعربان وتحصن بالاسكندرية فسار اليه	398	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms026	false	5192209712675722990	3	44	14	246	1645	300	امير الجيوش في اكرامه------- واتحافه بالهدايا الجليلة واتفق انه اتاه اجله مصر فمات بها ولم يسير الي بلاده------------------------------------------------------- سنة سبع وسبعين واربعماءة فيها خرج الاوحد بن امير الجيوش بدر علي ابيه واجتمع معه جماعة من العسكر والعربان وتحصن بالاسكندرية فسار اليه	26	-2682575050765891394	185	297.0	151	294	62.9251708984375	25	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms399	true	-5523224411588915593	6	104	32	572	1611	300	الجامع المعروف في الاسكندرية بجامع العطارين من اموال- اخذها من اهل البلد---- وفرغ منه في شهر ربيع الاول واقيمت--------------------------------- فيه الجمعة واستمرت الي ان زالت دولة الفاطميين علي يد السلطان صلاح الدين يوسف بن ايوب فامر ببناء جامع ونقل الخطبة من----- جامع العطارين اليه وفي جمادي الاولي استناب امير الجيوش ولده الافضل وجعله ولي عهده في السلطنة وفيها ابتدا امير الجيوش في بناء سور القاهرة سنة ثمان وسبعين واربعماءة فيها قطعت الخطبة من مكة للمستنصر وخطب بها للمقتدي العباسي فيها مات ابو الفرج محمد بن جعفر بن محمد بن علي الحسين المغربي الملقب بالكامل وكان قد ولي الوزارة	399	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms026	false	5192209712675722990	54	114	298	631	1645	300	الجامع المعروف بالعطا-------------------رين من اموالي اخذها من الاسكندرانيين وفرغ منه في شهر ربيع الاول سنة تسع وسبعين واربعماءة ولم تزل الخطبة فيه حتي ملك------------------------------------------------- صلاح الدين يوسف ف------------------------نقل الخطبة منه الي جامع بنا---------ه وفي جمادي الاولي استناب امير الجيوش ولده الافضل وجعله ولي عهده -------------------------------------------------------سنة ثمان وسبعين واربعماءة فيها توفي--------------------------------------------------------- ابو الفرج محمد بن جعفر---------------------- المغربي--------------- وكان قد ولي الوزارة	26	-2682575050765891394	256	379.5	204	583	43.910804748535156	43	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms400	true	901493062989976597	89	161	432	836	1595	300	بجم-ع الاسلحة ومواعدتهم حتي اجتمعوا له--------------- في شعبان سنة ثلاث وثمانين ووثب بهم--------------------------------------------- فاخذ قلعة الموت وكانت لملوك الديلم من قبل ظهور الاسلام وهي من الحصانة في غاية وا-----جتمع الباطنية باص-بهان--------- مع رءيسهم وكبير دعاتهم احمد بن عبد الملك بن عطاش وملكوا------- قلعتين عظيمتين احداهما يقال لها قلعة الدر وكانت لابي القاسم دلف العجلي وجددها------------------ وسماها ساهو-ر والقلعة الاخري تعرف بقلعة جان وهما علي جبل اصبهان وبث- الحسن بن الصباح دعاته ---------------------والقي	400	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms026	false	5192209712675722990	210	298	1146	1634	1645	300	بجميع الاسلحة والعدد سرا واوعد اصحابه علي ال الاجتماع في شعبان سنة ثلاث وثمانين في ليلة فيها وكان السلطان حينءذ ملك شاه بن الب اءسلان فاخذ قلعة الموت وكانت لملوك الديلم--- قبل ا-----لاسلام وهي من الحصانة بحيث لالترام فاجتمع الباطنية باصببهان وضواحيها مع رءيس د--------عاتهم احمد بن عبد الملك بن عطاشش فاستولوا علي قلعتين عظيمتين احداهما قلع---------ة الدر وكانت لابي القاسم ذلف العجلي وكان قد بناها عندما خربت وسماها شاه ذر و-------الاخري ------قلعة خان وهما علي جبل اصبهان واخذ الحسن بن --صباح يبث الرسل والدعاة من الموت والقي	26	-2682575050765891394	295	423.5	239	528	55.871212005615234	40	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms400	true	901493062989976597	206	299	1081	1591	1595	300	فاستدعي الامام ابا يوسف الخازن لمناظ------------------------------------رة اصحاب ابن الصباح فناظرهم والف كتابه المسمي بالمستظهري واجاب عن مساءلهم واجتهد ملك شاه في اخذ قلعتهم فاعياه المرض وعجز عن نيلها وفيها خلع اسم المستنصر واباءه من مكة والمدينة وكتب اسم المقتدي سنة ثمانين واربعماءة فيها مات-------------------- ابو الفضل عبد الله بن الحسين بن بشري المعروف بابن الجوهري الواعظ المصري في العشر الاواخر من شوال وهو احد اكابر شيوخ مصر وتصدي سنين للوعظ بجامع عمرو بن العاص حدث عن جماعة------------ وله كلام في ------------الزهد والمواعظ وهو من- بيت علم واسرة وع-ظ ولما كانت ايام الشدة والغلاء	400	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms027	false	1481571006500058498	24	105	134	571	1608	300	واستدعي الامام ابا حامد الغزالي الي نيسابور فاستقر بالمدرسة واخد في مناطرة اصحاب ابن --صباح-------- والف كتابه ا--------لمستظهري واجاب عن مساءلهم وج---د ملك شاه في اخذ قلعتهم فلم يصل اليها---------------------------------------------------------------------------- سنة ثمانين واربعماءة في العشر الاوسط من شوال توفي ابو الفضل عبد الله بن الحسين بن بشري المعروف بابن الجوهري الواعظ المصري----------------------------- احد اكابر شيوخ مصر وكان ي--------عظ بجامع عمرو و--------حدث عن جماعة من المصريين وله كلام كثير في الوغظ والزهد وبيت بني الجوهري بيت دين وعليم ووغظ ولما كان -------------الغلاء	27	-2682575050765891394	291	407.0	232	592	49.1554069519043	42	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms401	true	7311090214390710105	0	234	0	1252	1608	300	اجتمع اليه-------- الناس في بعض الايام وسالوه عقد المجلس للوعظ بالجامع العتيق ----فقال من يحضر عندي ومن بقي فقالوا لا بد من ذلك فجلس و-----------------------كان من كلامه ابشروا هذه سنة ثلاث واشار بيده وهي متعلقة كلها وسنة حل سنة اربع ويفتح الله ورفع بنصره وبعدها سنة خمس ويفتح الله ورفع خنصره فكان كما قال وانشد مرة في بعض مجالسه------- ما يصنع الليل والنهار ويستر الثوب والجدار علي كرام بني كرام تخيروا في القضا وخاروا ومن كلامه قد اختل امر الدين والدنيا وتعذر الوصول اليهما فمن طلب الاخرة لم يجد معينا علينا ومن طلب الدنيا وجد فاجرا قد سبقه اليها وانشد مرة الخليفة المستنصر------- عساكر الشكر قد جاءت مهنءة وللملوك ارتياب في تاتيها بالباب قوم ذوو ضعف ومسكنة يستصغرون لك الدنيا بما فيها وفيها بعث بردويل ملك الفرنج الذين يقال لهم الافرنسيس عسكرا عليه اجار الي صقلية فملكها من المسلمين سنة احدي وثمانين واربعماءة سنة اثنتين وثمانين واربعماءة فيها ندب امير الجيوش عسكرا ا------لي بلاد الشام وقدم عليه ناصر الدولة الجيوشي فسار وفتح ثغري صور وصيدا ثم فتح جبيل وعكا وكان -----------تتش قد ملكها فاستولي عليها ناصر الدولة الجيوشي وقتل جم---------------------اعة من اصحاب تتش واخذ كثيرا من ذخاءره ومضي الي بعلبك فوفد عليه خلف بن ملاعب صاحب حمص ودخل في الطاعة وبعث ابن حمدان الي امير الجيوش فسير اليه الخلع والطوق سنة ثلاث وثمانين واربعماءة فيها توفي الحافظ ابو اسح-ق ابراهيم بن سع-د بن عبد الله الخيال المصري الامام صاحب التاريخ---------------------------- في سادس ذي القعدة	401	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms027	false	1481571006500058498	105	300	571	1608	1608	300	اجتمع اليه ذات يوم الناس-------------- وسالوه الحضور ب------------جامع عمرو للذكر فقال من يحضر عندي ومن معي فقيل له لابد من ذلك ففعل وتصدي للوعظ علي عاداته وكان من قوله ان-شروا هذه سنة ثلاث واشار بيده وهي منغلقة كلها وستدخ-ل سنة اربع ويفتح الله ورفع بنصره وبعدها سنة خمس ويفتح الله ورفع خنصره فكان كما قال وانشد مرة في مجلس وعظه المنسرح ما يصنع الليل والنهار ويستر الثوب والجدار علي كرام بني كرام تحيروا في القضا وحاروا ومن كلامه قد اختل امر الدين والدنيا وضاق- الوصول اليهما فمن طلب الاخرة لم يجد معينا عليها ومن طلب الدنيا وجد فاجرا--- سبقه اليها وانشد ------------المستنصر البسيط عساكر الشكر قد جاءت مهنءة وللملوك ارتياب في تاءيها بالباب قوم ذوو ضعف ومسكنة يستصغرون لك الدنيا وما فيها س-----------------------------------------------------------------------------------------------------------------------------نة اثنتين وثمانين واربعماءة فيها ندب امير الجيوش عسكرا وسيره الي بلاد الشام فتح ت------------------------------------غري صور وصيدا ثم فتح جبيل وعكا وكان تاج الدولة تتش قد ملكها ---------وقبض ناصر الدولة الجيوشي مقدم عسكر امير الجيوش علي جماعة من اصحاب تتش واخذ ------من ذخاءره جملة سنة ثل---------------------------------------------------------------------------------------------------------------اث وثمانين واربعماءة فيها توفي الحافظ ابو اسحاق ابراهيم بن سعيد بن عبد الله الحبال المصري الامام صاحب التاريخ وحدث عن جماعة ودفن بالقرافة في سادس ذي القعدة-	27	-2682575050765891394	837	1432.0	671	1369	61.13951873779297	136	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms402	true	-780962439366768094	4	234	21	1220	1573	300	بل عمل في بابه زلاقة من حجارة صوان حتي اذا هجم العس-كر لم تثبت قواءم الخيل علي الصوان لملاسته فلم تزل هذه الزلاقة باقية الي ايام الملك الكامل محمد بن العادل---------------- فامر بنقضها لما زلت به فرسه وسقط عنها سنة ست وثمانين واربعماءة فيها جرد امير الجيوش عسكرا الي ثغر صور وكان المتولي به قد خرج----------- عن الطاعة فسار العسكر ونزل علي الثغر فخاف اهل البلد من س-------طوة امير الجيوش فلم يعرضوا لقتال فهجم العسكر البلد وانتهبوا اهله وقبضوا علي اميرها وعلي جماعة من الناس وسيروهم الي امير الجيوش فقتلهم وبعث بفريضة----------------- ستين الف دينار علي اهل صور وكان ذلك في رابع عشر جمادي الاخرة وفيها نمي قتل------- ابي علي --حسن بن عبد الصمد بن ابي الشحناء العسقلاني صاحب الرساءل والشعر وكان بديوان الانشاء وشعره ورساءله--- مشهورة ويقال ان القاضي الفاضل عبد الرحيم كان جل اعتماده علي رساءله ومن شعره------- اصبحت تخرجني بغير جريمة من دار اكرام لدار هوان كدم الفص-د يراق ارذل موضع ابدا ويخرج من اعز مكان ثقلت موازين العباد بفضلهم وفضيلتي قد خففت ميزاني سنة سبع وثمانين واربعماءة في شهر ربيع------ وقيل في جمادي الاولي توفي امير الجيوش بدر الجمالي من مرض نزل ب-----------------------------------------------------------------------------------------------------------------------------ه من اول السنة حتي اسكت فلم يقدر علي الكلام الي ان --------------------------------------------------------------------------------------------مات وقد ناهز --ثمانين سنة وجنسه ارمني وكان- مملوكا لجمال الدولة ابن عمار فلذلك قيل له بدر الجمالي-------------------------------- وما زال ياخ-ذ نفسه بالجد ----من شبيبته فيما يباشره ويوطن نفسه علي قوة العزم	402	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms028	false	-6955134790396139262	50	300	267	1618	1618	300	بل عمل في بابه زلاقة من حجارة صوان حتي اذا هجم العساكر لا تثبت قواءم الخيل علي الصوان وبقيت-------------- الزلاقة ا------لي ايام الك------امل محمد بن العادل فزلق فرسه عليها فامر بنقضهاد س-------------------------نة ست وثمانين واربعماءة فيها جرد امير الجيوش عسكرا الي ثغر صور عندما------------- خرج ناءب الثغر عن الطاعة فسار العسكر وحاصر صور فلم يقاتل اهل البلد العسكر خوفا من امير الجيوش وهجم الع-----------------سكر البلد نوهب---- اهله وحمل------------------ جماعة الي مصر------------------------- فقتلهم امير الجيوش وفرض علي اهل صور ستين الف دينار و------------كان ذلك في رابع عشر جمادي الاخرة وفيها ----قتل المجيد ابو علي الحسن بن عبد الصمد بن ابي الشخباء العسقلاني صاحب الرساءل والشعر وكان بديوان الانشاء و--له -رساءل وهو مشهور- ويقال ان القاضي الفاضل----------- كان جل اعتماده علي رساءله ومن شعره الكامل اصبحت تخرجني بغير جريمة من دار اكرام لدار هوان كدم الفصاد يراق ارذل موضع ابدا ويخرج من اعز مكان ثقلت موازين العباد بفضلهم وفضيلتي قد خففت ميزاني سنة سبع وثمانين واربعماءة في شهر ربيع الاخر وقيل--ي جمادي الاولي توفي امير الجيوش بدر الجمالي وكان يحكم بمصر تحكم الملوك ولم يبق للمستنصر معه امر وسلم اليه الامور فضبطها احسن ضبط وكان شديد الهيبة مخوف السطوة كبير البطش قتل في سلطنته من الخلق مالا يمكن حصيه وقتل من اكابر المصريين وقوادهم وكتابهم ووزراءهم خلقا كثيرا وعلي يده صلحت الديار المصرية بعد فسادها وعمرت بعد خرابها ومات وقد ناهز الثمانين سنة وكان- ارمني الجنس مملوكا لجمال الدولة -بن عمار ف-------عرف ببدر الجمالي وتولي امرة دمشق والبلاد الشامية وما زال ياخجذ نفسه بالجد في زمن شبيبت------------ه ويوطن نفسه علي قوة العزم-	28	-2682575050765891394	873	1330.0	700	1534	56.910037994384766	137	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms403	true	-8967729394187171802	5	96	25	550	1673	300	تحكم الملوك ولم يبق للمستنصر من- امر والقي اليه مقاليد مملكته وسلم اليه --امور خلافته فضبطها احسن ضبط فاشتدت مهابته في قلوب الخاصة والعامة وخاف سطوته كل جليل وكبير لعظم باسه وكثرة بطشه وقتله من الخلاءق ما لا يمكن ضبطهم ولا يعلم عدتهم الا الههم سبحانه وبقتله اكابر المصريين من الامراء والقواد والوزراء والاعيان من اهل القاهرة ومصر وبلاد الصعيد واسفل الارض وثغر دمياط وتنيس والاسكندرية الذين كانوا قد تمرنوا علي الفساد ونشاوا في الفتن واعتادوا مضرة الخلق ولصلاح احوالهم من ذلك صلحت الديار المصرية بعد فسادها وعمرت بعد خرابها وزال	403	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms028	false	-6955134790396139262	219	267	1169	1438	1618	300	تحكم الملوك ولم يبق للمستنصر معه امر------------------------- وسلم اليه الامور------- فضبطها احسن ضبط وكان شديد الهيبة مخوف السطوة ----------------------------كبير البطش قتل في سلطنت-------ه من الخل--ق ما-لا يمكن حصيه وقتل من-------------------------------- اكابر المصريين وقوادهم وكتابهم و-----وزراءهم خلقا كثيرا وعلي يده-------------------------------------------------------------------------------------------------------------------------------------------------------- صلحت الديار المصرية بعد فسادها وعمرت بعد خرابها ومات	28	-2682575050765891394	179	209.0	142	528	33.90151596069336	25	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
